"ENSEMBL","ENTREZID","SYMBOL","GENENAME","logFC","logCPM","F","PValue","FDR"
"ENSG00000198756","23127","COLGALT2","collagen beta(1-O)galactosyltransferase 2",-7.86831191832455,0.865245984835527,127.318091880812,3.17225108623378e-06,0.00031701005121339
"ENSG00000102007","5355","PLP2","proteolipid protein 2",1.58690855881596,7.70713660870646,145.203544159258,3.1752775951695e-06,0.00031701005121339
"ENSG00000184163","388581","C1QTNF12","C1q and TNF related 12",3.49542176526657,4.36668814015054,144.789660817565,3.21030201656757e-06,0.00031782629714382
"ENSG00000183098","10082","GPC6","glypican 6",-2.24346659086472,4.98133782067466,144.67532750699,3.21805613874527e-06,0.00031782629714382
"ENSG00000171202","84233","TMEM126A","transmembrane protein 126A",-2.54817616606288,4.8538203215611,143.901041944979,3.28143433566875e-06,0.000322352667092165
"ENSG00000088986","8655","DYNLL1","dynein light chain LC8-type 1",-1.71737486947068,8.69406295876542,143.309088812122,3.33036001198939e-06,0.000324192925683267
"ENSG00000182492","633","BGN","biglycan",2.45486262967382,8.49019160038447,143.08251866953,3.34954260964125e-06,0.000324192925683267
"ENSG00000142102","80162","PGGHG","protein-glucosylgalactosylhydroxylysine glucosidase",2.83937546027425,7.00086504954096,142.579070007381,3.39267617112588e-06,0.000324192925683267
"ENSG00000128340","5880","RAC2","Rac family small GTPase 2",1.59792788574758,6.80267046334567,142.227323348206,3.42321849195519e-06,0.000324192925683267
"ENSG00000187109","4673","NAP1L1","nucleosome assembly protein 1 like 1",1.72297833127438,10.1542819765368,142.100142195266,3.43434611112429e-06,0.000324192925683267
"ENSG00000260238","100527963","PMF1-BGLAP","PMF1-BGLAP readthrough",-2.52857510660466,4.21386889870925,142.049374149369,3.43994657090704e-06,0.000324192925683267
"ENSG00000142669","83442","SH3BGRL3","SH3 domain binding glutamate rich protein like 3",-2.73024048031591,9.62445709606508,141.940259442626,3.44840384952067e-06,0.000324192925683267
"ENSG00000184465","253769","WDR27","WD repeat domain 27",2.59060289489018,5.12303472158088,141.87133234746,3.4549849384269e-06,0.000324192925683267
"ENSG00000250575",NA,NA,NA,3.21517853114908,2.8482031955357,141.804853245612,3.46957701163015e-06,0.000324192925683267
"ENSG00000164330","1879","EBF1","EBF transcription factor 1",-3.24602658598212,4.53199107744987,141.6412624566,3.47676527885709e-06,0.000324192925683267
"ENSG00000170500","164832","LONRF2","LON peptidase N-terminal domain and ring finger 2",-5.04385540324945,0.8359127069737,116.724815608916,3.49429500736456e-06,0.000324192925683267
"ENSG00000067798","89795","NAV3","neuron navigator 3",-2.00880786514216,6.35583537591196,141.066760405876,3.52651241726542e-06,0.000325309892385371
"ENSG00000253797","9724","UTP14C","UTP14C small subunit processome component",-12.6045753092303,3.51412227988818,324.943338414018,3.5484424794322e-06,0.000325309892385371
"ENSG00000130311","79016","DDA1","DET1 and DDB1 associated 1",-1.71003450929704,6.63523238681208,140.298859176355,3.59701768290708e-06,0.000325309892385371
"ENSG00000112773","55603","TENT5A","terminal nucleotidyltransferase 5A",-1.75326124075604,6.79570798926787,140.132414263684,3.61253435397907e-06,0.000325309892385371
"ENSG00000196139","8644","AKR1C3","aldo-keto reductase family 1 member C3",-2.48692326890774,5.06639927121211,139.843529958514,3.64020682366253e-06,0.000325309892385371
"ENSG00000100739","623","BDKRB1","bradykinin receptor B1",-3.00621979496634,6.20807950729132,139.539912293256,3.66850185544351e-06,0.000325309892385371
"ENSG00000163347","9076","CLDN1","claudin 1",-3.83987806020116,4.11938847249479,139.577189509538,3.66986711507024e-06,0.000325309892385371
"ENSG00000179361","10620","ARID3B","AT-rich interaction domain 3B",3.31044900973683,3.31073000577979,139.278558369166,3.6993653364724e-06,0.000325309892385371
"ENSG00000148677","27063","ANKRD1","ankyrin repeat domain 1",-4.64571827537645,3.40753640844965,139.474075722414,3.71058575727842e-06,0.000325309892385371
"ENSG00000090266","4708","NDUFB2","NADH:ubiquinone oxidoreductase subunit B2",-1.84261026923953,7.04348173172367,138.912049026968,3.72892937582457e-06,0.000325309892385371
"ENSG00000227248",NA,NA,NA,-4.20362633107077,-1.31212152548617,70.4627637266123,3.74278052606026e-06,0.000325309892385371
"ENSG00000184445","9735","KNTC1","kinetochore associated 1",2.36735045057071,3.86752975234561,138.303933904372,3.79015792400916e-06,0.000325309892385371
"ENSG00000179071","220388","CCDC89","coiled-coil domain containing 89",-6.15234382469802,0.361421190927761,69.9746324560115,3.83133118174295e-06,0.000325309892385371
"ENSG00000167535","784","CACNB3","calcium voltage-gated channel auxiliary subunit beta 3",1.82861841596278,5.76270714243695,137.727637041121,3.84647615568442e-06,0.000325309892385371
"ENSG00000168779","6474","SHOX2","SHOX homeobox 2",2.47765123619593,4.45005963021578,137.708147901392,3.84923588546307e-06,0.000325309892385371
"ENSG00000170312","983","CDK1","cyclin dependent kinase 1",5.49112994069162,1.51333276897793,127.897916811568,3.89029174477913e-06,0.000325309892385371
"ENSG00000260852","283932","FBXL19-AS1","FBXL19 antisense RNA 1",-2.92948993773392,3.05089681914018,137.362751632942,3.89080848554755e-06,0.000325309892385371
"ENSG00000236255",NA,NA,NA,2.67348044612069,3.65342513008786,137.237305002897,3.89876670537907e-06,0.000325309892385371
"ENSG00000189223","654433","PAX8-AS1","PAX8 antisense RNA 1",-2.28089513613127,5.55873762458083,137.095010183469,3.91120260722635e-06,0.000325309892385371
"ENSG00000188624","388555","IGFL3","IGF like family member 3",-5.34759678215606,0.279321633308036,81.8678197569823,3.9228158386689e-06,0.000325309892385371
"ENSG00000113645","23286","WWC1","WW and C2 domain containing 1",-3.32916187033758,3.4849410399659,136.917705704847,3.936000568161e-06,0.000325309892385371
"ENSG00000244486","91179","SCARF2","scavenger receptor class F member 2",2.25193400298272,5.20018621992248,136.848127008627,3.93699045668869e-06,0.000325309892385371
"ENSG00000176177","150350","ENTHD1","ENTH domain containing 1",5.49455082096519,-0.41699688198777,70.2528642626171,3.94093951170151e-06,0.000325309892385371
"ENSG00000167900","7083","TK1","thymidine kinase 1",4.65601659060226,3.5255584984992,137.031616312193,3.94153652389928e-06,0.000325309892385371
"ENSG00000100129","51386","EIF3L","eukaryotic translation initiation factor 3 subunit L",1.64832705490454,8.60485145125411,136.590013444873,3.96378848009183e-06,0.000325309892385371
"ENSG00000048740","10659","CELF2","CUGBP Elav-like family member 2",-2.17157986904075,4.77574137045027,136.293927209975,3.99566033380174e-06,0.000325309892385371
"ENSG00000118971","894","CCND2","cyclin D2",-3.08737565735524,5.87159831971851,136.270054943716,3.99814899978432e-06,0.000325309892385371
"ENSG00000213225","643276","NOC2LP1","NOC2 like nucleolar associated transcriptional repressor pseudogene 1",-5.03659504865355,0.971998297382717,117.897851103767,4.01698752910174e-06,0.000325309892385371
"ENSG00000099250","8829","NRP1","neuropilin 1",-2.07334407120142,8.77539640422792,136.061000386767,4.01988816393463e-06,0.000325309892385371
"ENSG00000145681","1404","HAPLN1","hyaluronan and proteoglycan link protein 1",-3.55908658995235,3.78662002231743,135.77627061999,4.05642601025098e-06,0.000325402230205121
"ENSG00000276248",NA,NA,NA,2.92601048913696,4.25761903743199,135.735942672164,4.05645676194734e-06,0.000325402230205121
"ENSG00000170889","6203","RPS9","ribosomal protein S9",2.9292346319314,8.11872198934843,135.414675242647,4.08979840674032e-06,0.000325556518466726
"ENSG00000162722","25893","TRIM58","tripartite motif containing 58",-2.75888277436347,5.27554323341771,135.383392165811,4.09382448371333e-06,0.000325556518466726
"ENSG00000021645","9369","NRXN3","neurexin 3",-3.49159075735271,3.10979363144465,134.999407432992,4.1483254371208e-06,0.000326115900523077
"ENSG00000166401","5271","SERPINB8","serpin family B member 8",-2.37795349905032,6.16565011083385,134.553297968049,4.18539443524736e-06,0.000326115900523077
"ENSG00000228327",NA,NA,NA,2.09128118476021,4.93166974074115,134.467383404076,4.19562364546026e-06,0.000326115900523077
"ENSG00000124216","6615","SNAI1","snail family transcriptional repressor 1",2.34285538031725,4.00595578472417,134.379304630239,4.20631711812713e-06,0.000326115900523077
"ENSG00000170348","10972","TMED10","transmembrane p24 trafficking protein 10",-1.52969274552049,8.26369703394496,134.086015045729,4.23839923353592e-06,0.000326115900523077
"ENSG00000130558","10439","OLFM1","olfactomedin 1",-3.02339682203627,2.33818442101582,134.134936160285,4.25411821873944e-06,0.000326115900523077
"ENSG00000226380",NA,NA,NA,2.22671893589544,3.75156645850292,133.673940378314,4.28750277226274e-06,0.000326115900523077
"ENSG00000050730","79931","TNIP3","TNFAIP3 interacting protein 3",-4.09587400610612,2.51550885046288,134.277702832656,4.29701660616387e-06,0.000326115900523077
"ENSG00000186468","6228","RPS23","ribosomal protein S23",1.45322164323199,9.79876660761031,133.234740991581,4.3372037649357e-06,0.000326115900523077
"ENSG00000104611","63898","SH2D4A","SH2 domain containing 4A",-2.33709802805919,5.36295205065895,133.234189654255,4.33784522617139e-06,0.000326115900523077
"ENSG00000092345","1618","DAZL","deleted in azoospermia like",-6.11855787714929,1.27312737296345,88.8711413034342,4.35089949196483e-06,0.000326115900523077
"ENSG00000259494","26589","MRPL46","mitochondrial ribosomal protein L46",-1.99188233527727,4.74886420695931,133.017970044805,4.36345189926031e-06,0.000326115900523077
"ENSG00000108688","6354","CCL7","C-C motif chemokine ligand 7",-5.50647708151473,0.757155156189519,91.2122750058965,4.3656747068712e-06,0.000326115900523077
"ENSG00000270136",NA,NA,NA,-2.38150116920475,4.18709347250286,132.792231006323,4.39107851839368e-06,0.000326115900523077
"ENSG00000116016","2034","EPAS1","endothelial PAS domain protein 1",-1.82375439464013,7.93400262083198,132.660478724374,4.4055050126812e-06,0.000326115900523077
"ENSG00000276879","83982","IFI27L2","interferon alpha inducible protein 27 like 2",-3.38657585752246,3.53664652227449,132.343199542324,4.45101705654772e-06,0.000326115900523077
"ENSG00000113448","5144","PDE4D","phosphodiesterase 4D",-2.32154564250592,4.74471778407415,132.181282346968,4.46423009998162e-06,0.000326115900523077
"ENSG00000050426","25875","LETMD1","LETM1 domain containing 1",1.82656799195062,5.14839991299538,131.931341570921,4.49424093637822e-06,0.000326115900523077
"ENSG00000243742",NA,NA,NA,-4.41483307244421,5.08555486139668,131.826162511326,4.51063201244491e-06,0.000326115900523077
"ENSG00000107438","9124","PDLIM1","PDZ and LIM domain 1",1.45159131680377,7.70050563189826,131.712913006044,4.52120209629993e-06,0.000326115900523077
"ENSG00000100911","5721","PSME2","proteasome activator subunit 2",-2.12531670941414,7.24253632493158,131.565990561101,4.53948688469525e-06,0.000326115900523077
"ENSG00000260549",NA,NA,NA,1.98493314999416,4.36810006471703,131.525527458357,4.54522234401771e-06,0.000326115900523077
"ENSG00000166311","6609","SMPD1","sphingomyelin phosphodiesterase 1",-2.10731941771098,6.6315641854929,131.436533706249,4.55567819557677e-06,0.000326115900523077
"ENSG00000165194","57526","PCDH19","protocadherin 19",-4.32475376990432,0.156289014124696,108.552037193671,4.5607252652069e-06,0.000326115900523077
"ENSG00000108370","8787","RGS9","regulator of G protein signaling 9",3.75689959914538,2.09974527513088,131.987552871594,4.56076698595749e-06,0.000326115900523077
"ENSG00000106028","6742","SSBP1","single stranded DNA binding protein 1",-1.99645357251172,5.79411112936229,131.382875007946,4.56242713306646e-06,0.000326115900523077
"ENSG00000164125","51313","GASK1B","golgi associated kinase 1B",-7.07810098261789,2.97253744554616,114.67509920903,4.58887471679896e-06,0.000326734994370531
"ENSG00000103257","8140","SLC7A5","solute carrier family 7 member 5",-1.83687020300249,7.13612785248638,130.608346457261,4.66096092179209e-06,0.000328172331452762
"ENSG00000166897","114794","ELFN2","extracellular leucine rich repeat and fibronectin type III domain containing 2",-4.24450382300652,1.76739051542953,133.087466407379,4.66996473680262e-06,0.000328172331452762
"ENSG00000198938","4514","MT-CO3","cytochrome c oxidase subunit III",-1.91680785659283,11.0614122715709,130.524749783828,4.67175487240408e-06,0.000328172331452762
"ENSG00000184160","152","ADRA2C","adrenoceptor alpha 2C",-5.05656952962688,0.276773837412237,87.5529287394441,4.69794672081382e-06,0.000328172331452762
"ENSG00000259291","109729181","ZNF710-AS1","ZNF710 antisense RNA 1",3.55710133887929,1.855304655194,130.979061209288,4.69838449494155e-06,0.000328172331452762
"ENSG00000008394","4257","MGST1","microsomal glutathione S-transferase 1",-1.81328792614622,8.62935822136548,130.010365963023,4.73889613977545e-06,0.000329748189726042
"ENSG00000125845","650","BMP2","bone morphogenetic protein 2",-2.27097196048623,5.94149900909658,129.373679938651,4.8237307613542e-06,0.000334384656928591
"ENSG00000163576","151651","EFHB","EF-hand domain family member B",-3.96994782543597,-0.510543095685505,93.2769873132619,4.85464791544216e-06,0.000335262715062678
"ENSG00000198089","9814","SFI1","SFI1 centrin binding protein",1.79834119553979,5.54791420284778,128.681222831967,4.91814397488763e-06,0.000337648900652896
"ENSG00000147889","1029","CDKN2A","cyclin dependent kinase inhibitor 2A",-1.72470157056001,6.68633489476773,128.54963160709,4.93632832544787e-06,0.000337648900652896
"ENSG00000198888","4535","MT-ND1","NADH dehydrogenase subunit 1",-2.13917880979248,10.6662160868392,128.301381585302,4.97089989257545e-06,0.000337648900652896
"ENSG00000079102","862","RUNX1T1","RUNX1 partner transcriptional co-repressor 1",-3.28228840240363,2.03012129210125,128.681175514916,4.97532187483515e-06,0.000337648900652896
"ENSG00000178462","79861","TUBAL3","tubulin alpha like 3",-4.77051505419505,-0.246794995408535,77.6305345928245,4.98478352521587e-06,0.000337648900652896
"ENSG00000145425","6189","RPS3A","ribosomal protein S3A",1.46486106268257,11.0751052367339,128.097815066161,4.9994829056934e-06,0.000337648900652896
"ENSG00000164898","154791","FMC1","formation of mitochondrial complex V assembly factor 1",-2.36202389476509,4.46664659587917,127.910184395802,5.02722682573921e-06,0.000338278962596444
"ENSG00000084092","84273","NOA1","nitric oxide associated 1",2.29670278753796,5.01404093335393,127.775363970629,5.0458616116298e-06,0.000338293714619122
"ENSG00000143162","8804","CREG1","cellular repressor of E1A stimulated genes 1",-1.62932577642852,6.64876293130204,127.392387786905,5.10015993582868e-06,0.000339005498354384
"ENSG00000105321","26093","CCDC9","coiled-coil domain containing 9",2.3141667869954,3.35989399762653,127.326009837903,5.11265203856338e-06,0.000339005498354384
"ENSG00000166275","119032","BORCS7","BLOC-1 related complex subunit 7",-2.35859974375035,4.52984908222112,127.233273691184,5.12407133060221e-06,0.000339005498354384
"ENSG00000162706","57863","CADM3","cell adhesion molecule 3",-4.99950306915611,3.3765652026954,127.830041974881,5.13029551129662e-06,0.000339005498354384
"ENSG00000117114","23266","ADGRL2","adhesion G protein-coupled receptor L2",-1.80787430971236,5.5273084366231,126.921642123444,5.16879820204018e-06,0.000340207651424583
"ENSG00000115738","3398","ID2","inhibitor of DNA binding 2",-2.19759038494361,6.57390003457296,126.807879037281,5.1855276210606e-06,0.000340207651424583
"ENSG00000124098","116151","MIMS2","mitochondrial inner membrane scaffold 2",-2.49392664028385,6.54740596965325,126.324969882991,5.25742261381745e-06,0.000343696987244934
"ENSG00000167658","1938","EEF2","eukaryotic translation elongation factor 2",3.42980053451327,9.1457933381459,126.014769245056,5.30424705988201e-06,0.000345528434361818
"ENSG00000204673","84335","AKT1S1","AKT1 substrate 1",-3.07044090972907,6.43003088858315,125.413118931011,5.39666069651962e-06,0.000350306208463129
